ITER,KERNEL,PRECISION,RECALL,F-SCORE,C,GAMMA
80,sigmoid,[ 0.34659091  0.37946429],[ 0.305  0.425],[ 0.32446809  0.4009434 ],0.01,10
80,sigmoid,[ 0.50716332  0.54901961],[ 0.885  0.14 ],[ 0.64480874  0.22310757],0.01,100
80,sigmoid,[ 0.49873418  0.4       ],[ 0.985  0.01 ],[ 0.66218487  0.0195122 ],0.01,1000
80,sigmoid,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],0.1,0.001
80,sigmoid,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],0.1,0.01
80,sigmoid,[ 0.90217391  0.84259259],[ 0.83  0.91],[ 0.86458333  0.875     ],0.1,0.1
80,sigmoid,[ 0.91160221  0.84018265],[ 0.825  0.92 ],[ 0.86614173  0.87828162],0.1,1
80,sigmoid,[ 0.25961538  0.23958333],[ 0.27  0.23],[ 0.26470588  0.23469388],0.1,10
80,sigmoid,[ 0.39492754  0.26612903],[ 0.545  0.165],[ 0.45798319  0.2037037 ],0.1,100
80,sigmoid,[ 0.46341463  0.33333333],[ 0.76  0.12],[ 0.57575758  0.17647059],0.1,1000
80,sigmoid,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],1,0.001
80,sigmoid,[ 0.90217391  0.84259259],[ 0.83  0.91],[ 0.86458333  0.875     ],1,0.01
80,sigmoid,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],1,0.1
80,sigmoid,[ 0.90555556  0.83181818],[ 0.815  0.915],[ 0.85789474  0.87142857],1,1
80,sigmoid,[ 0.23115578  0.23383085],[ 0.23   0.235],[ 0.23057644  0.23441397],1,10
80,sigmoid,[ 0.33333333  0.29213483],[ 0.37  0.26],[ 0.3507109   0.27513228],1,100
80,sigmoid,[ 0.40454545  0.38333333],[ 0.445  0.345],[ 0.42380952  0.36315789],1,1000
80,sigmoid,[ 0.90217391  0.84259259],[ 0.83  0.91],[ 0.86458333  0.875     ],10,0.001
80,sigmoid,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],10,0.01
80,sigmoid,[ 0.9         0.86190476],[ 0.855  0.905],[ 0.87692308  0.88292683],10,0.1
80,sigmoid,[ 0.83486239  0.9010989 ],[ 0.91  0.82],[ 0.8708134   0.85863874],10,1
80,sigmoid,[ 0.22959184  0.24019608],[ 0.225  0.245],[ 0.22727273  0.24257426],10,10
80,sigmoid,[ 0.33486239  0.3021978 ],[ 0.365  0.275],[ 0.3492823   0.28795812],10,100
80,sigmoid,[ 0.38164251  0.37305699],[ 0.395  0.36 ],[ 0.38820639  0.36641221],10,1000
80,sigmoid,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],100,0.001
80,sigmoid,[ 0.9         0.86190476],[ 0.855  0.905],[ 0.87692308  0.88292683],100,0.01
80,sigmoid,[ 0.88442211  0.88059701],[ 0.88   0.885],[ 0.88220551  0.88279302],100,0.1
80,sigmoid,[ 0.83410138  0.89617486],[ 0.905  0.82 ],[ 0.86810552  0.85639687],100,1
80,sigmoid,[ 0.22959184  0.24019608],[ 0.225  0.245],[ 0.22727273  0.24257426],100,10
80,sigmoid,[ 0.33486239  0.3021978 ],[ 0.365  0.275],[ 0.3492823   0.28795812],100,100
80,sigmoid,[ 0.38164251  0.37305699],[ 0.395  0.36 ],[ 0.38820639  0.36641221],100,1000
80,sigmoid,[ 0.9         0.86190476],[ 0.855  0.905],[ 0.87692308  0.88292683],1000,0.001
80,sigmoid,[ 0.88383838  0.87623762],[ 0.875  0.885],[ 0.87939698  0.88059701],1000,0.01
80,sigmoid,[ 0.885  0.885],[ 0.885  0.885],[ 0.885  0.885],1000,0.1
80,sigmoid,[ 0.83255814  0.88648649],[ 0.895  0.82 ],[ 0.8626506   0.85194805],1000,1
80,sigmoid,[ 0.22959184  0.24019608],[ 0.225  0.245],[ 0.22727273  0.24257426],1000,10
80,sigmoid,[ 0.33486239  0.3021978 ],[ 0.365  0.275],[ 0.3492823   0.28795812],1000,100
80,sigmoid,[ 0.38164251  0.37305699],[ 0.395  0.36 ],[ 0.38820639  0.36641221],1000,1000
80,rbf,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],0.01,0.001
80,rbf,[ 0.89839572  0.84976526],[ 0.84   0.905],[ 0.86821705  0.87651332],0.01,0.01
80,rbf,[ 0.89839572  0.84976526],[ 0.84   0.905],[ 0.86821705  0.87651332],0.01,0.1
80,rbf,[ 0.90217391  0.84259259],[ 0.83  0.91],[ 0.86458333  0.875     ],0.01,1
80,rbf,[ 0.9027027   0.84651163],[ 0.835  0.91 ],[ 0.86753247  0.87710843],0.01,10
80,rbf,[ 0.93055556  0.7421875 ],[ 0.67  0.95],[ 0.77906977  0.83333333],0.01,100
80,rbf,[ 0.52717391  0.8125    ],[ 0.97  0.13],[ 0.68309859  0.22413793],0.01,1000
80,rbf,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],0.1,0.001
80,rbf,[ 0.89839572  0.84976526],[ 0.84   0.905],[ 0.86821705  0.87651332],0.1,0.01
80,rbf,[ 0.90710383  0.84331797],[ 0.83   0.915],[ 0.86684073  0.87769784],0.1,0.1
80,rbf,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],0.1,1
80,rbf,[ 0.89054726  0.89447236],[ 0.895  0.89 ],[ 0.89276808  0.89223058],0.1,10
80,rbf,[ 0.89247312  0.8411215 ],[ 0.83  0.9 ],[ 0.86010363  0.86956522],0.1,100
80,rbf,[ 0.78854626  0.87861272],[ 0.895  0.76 ],[ 0.83840749  0.8150134 ],0.1,1000
80,rbf,[ 0.89893617  0.85377358],[ 0.845  0.905],[ 0.87113402  0.87864078],1,0.001
80,rbf,[ 0.90710383  0.84331797],[ 0.83   0.915],[ 0.86684073  0.87769784],1,0.01
80,rbf,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],1,0.1
80,rbf,[ 0.9015544   0.87439614],[ 0.87   0.905],[ 0.88549618  0.88943489],1,1
80,rbf,[ 0.88613861  0.89393939],[ 0.895  0.885],[ 0.89054726  0.88944724],1,10
80,rbf,[ 0.88442211  0.88059701],[ 0.88   0.885],[ 0.88220551  0.88279302],1,100
80,rbf,[ 0.87261146  0.74074074],[ 0.685  0.9  ],[ 0.767507    0.81264108],1,1000
80,rbf,[ 0.90710383  0.84331797],[ 0.83   0.915],[ 0.86684073  0.87769784],10,0.001
80,rbf,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],10,0.01
80,rbf,[ 0.89285714  0.87745098],[ 0.875  0.895],[ 0.88383838  0.88613861],10,0.1
80,rbf,[ 0.8974359   0.87804878],[ 0.875  0.9  ],[ 0.88607595  0.88888889],10,1
80,rbf,[ 0.88613861  0.89393939],[ 0.895  0.885],[ 0.89054726  0.88944724],10,10
80,rbf,[ 0.875       0.84615385],[ 0.84  0.88],[ 0.85714286  0.8627451 ],10,100
80,rbf,[ 0.8625      0.74166667],[ 0.69  0.89],[ 0.76666667  0.80909091],10,1000
80,rbf,[ 0.9076087   0.84722222],[ 0.835  0.915],[ 0.86979167  0.87980769],100,0.001
80,rbf,[ 0.89690722  0.87378641],[ 0.87  0.9 ],[ 0.88324873  0.88669951],100,0.01
80,rbf,[ 0.89119171  0.8647343 ],[ 0.86   0.895],[ 0.87531807  0.87960688],100,0.1
80,rbf,[ 0.89393939  0.88613861],[ 0.885  0.895],[ 0.88944724  0.89054726],100,1
80,rbf,[ 0.88  0.88],[ 0.88  0.88],[ 0.88  0.88],100,10
80,rbf,[ 0.83756345  0.82758621],[ 0.825  0.84 ],[ 0.83123426  0.8337469 ],100,100
80,rbf,[ 0.86708861  0.73966942],[ 0.685  0.895],[ 0.76536313  0.80995475],100,1000
80,rbf,[ 0.89690722  0.87378641],[ 0.87  0.9 ],[ 0.88324873  0.88669951],1000,0.001
80,rbf,[ 0.89285714  0.87745098],[ 0.875  0.895],[ 0.88383838  0.88613861],1000,0.01
80,rbf,[ 0.88947368  0.85238095],[ 0.845  0.895],[ 0.86666667  0.87317073],1000,0.1
80,rbf,[ 0.88669951  0.89847716],[ 0.9    0.885],[ 0.89330025  0.89168766],1000,1
80,rbf,[ 0.87817259  0.86699507],[ 0.865  0.88 ],[ 0.87153652  0.87344913],1000,10
80,rbf,[ 0.83505155  0.81553398],[ 0.81  0.84],[ 0.82233503  0.82758621],1000,100
80,rbf,[ 0.84615385  0.72131148],[ 0.66  0.88],[ 0.74157303  0.79279279],1000,1000
81,linear,[ 0.93103448  0.83185841],[ 0.81  0.94],[ 0.86631016  0.88262911],0.01
81,linear,[ 0.93142857  0.83555556],[ 0.815  0.94 ],[ 0.86933333  0.88470588],0.1
81,linear,[ 0.92265193  0.84931507],[ 0.835  0.93 ],[ 0.87664042  0.88782816],1
81,linear,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],10
81,linear,[ 0.91351351  0.85581395],[ 0.845  0.92 ],[ 0.87792208  0.88674699],100
81,linear,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],1000
81,sigmoid,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.01,0.001
81,sigmoid,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.01,0.01
81,sigmoid,[ 0.92696629  0.84234234],[ 0.825  0.935],[ 0.87301587  0.88625592],0.01,0.1
81,sigmoid,[ 0.95483871  0.7877551 ],[ 0.74   0.965],[ 0.83380282  0.86741573],0.01,1
81,sigmoid,[ 0.36979167  0.37980769],[ 0.355  0.395],[ 0.3622449  0.3872549],0.01,10
81,sigmoid,[ 0.50146628  0.50847458],[ 0.855  0.15 ],[ 0.63216266  0.23166023],0.01,100
81,sigmoid,[ 0.50126582  0.6       ],[ 0.99   0.015],[ 0.66554622  0.02926829],0.01,1000
81,sigmoid,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.1,0.001
81,sigmoid,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.1,0.01
81,sigmoid,[ 0.93103448  0.83185841],[ 0.81  0.94],[ 0.86631016  0.88262911],0.1,0.1
81,sigmoid,[ 0.94545455  0.81276596],[ 0.78   0.955],[ 0.85479452  0.87816092],0.1,1
81,sigmoid,[ 0.31858407  0.26436782],[ 0.36  0.23],[ 0.33802817  0.2459893 ],0.1,10
81,sigmoid,[ 0.36679537  0.25531915],[ 0.475  0.18 ],[ 0.41394336  0.2111437 ],0.1,100
81,sigmoid,[ 0.4340836   0.26966292],[ 0.675  0.12 ],[ 0.52837573  0.16608997],0.1,1000
81,sigmoid,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],1,0.001
81,sigmoid,[ 0.93103448  0.83185841],[ 0.81  0.94],[ 0.86631016  0.88262911],1,0.01
81,sigmoid,[ 0.93142857  0.83555556],[ 0.815  0.94 ],[ 0.86933333  0.88470588],1,0.1
81,sigmoid,[ 0.92571429  0.83111111],[ 0.81   0.935],[ 0.864  0.88 ],1,1
81,sigmoid,[ 0.29493088  0.2568306 ],[ 0.32   0.235],[ 0.30695444  0.24543081],1,10
81,sigmoid,[ 0.29850746  0.29648241],[ 0.3    0.295],[ 0.29925187  0.29573935],1,100
81,sigmoid,[ 0.3592233   0.35051546],[ 0.37  0.34],[ 0.36453202  0.34517766],1,1000
81,sigmoid,[ 0.93103448  0.83185841],[ 0.81  0.94],[ 0.86631016  0.88262911],10,0.001
81,sigmoid,[ 0.93142857  0.83555556],[ 0.815  0.94 ],[ 0.86933333  0.88470588],10,0.01
81,sigmoid,[ 0.92265193  0.84931507],[ 0.835  0.93 ],[ 0.87664042  0.88782816],10,0.1
81,sigmoid,[ 0.8877551   0.87254902],[ 0.87  0.89],[ 0.87878788  0.88118812],10,1
81,sigmoid,[ 0.29493088  0.2568306 ],[ 0.32   0.235],[ 0.30695444  0.24543081],10,10
81,sigmoid,[ 0.295  0.295],[ 0.295  0.295],[ 0.295  0.295],10,100
81,sigmoid,[ 0.35384615  0.36097561],[ 0.345  0.37 ],[ 0.34936709  0.3654321 ],10,1000
81,sigmoid,[ 0.93142857  0.83555556],[ 0.815  0.94 ],[ 0.86933333  0.88470588],100,0.001
81,sigmoid,[ 0.92265193  0.84931507],[ 0.835  0.93 ],[ 0.87664042  0.88782816],100,0.01
81,sigmoid,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],100,0.1
81,sigmoid,[ 0.87817259  0.86699507],[ 0.865  0.88 ],[ 0.87153652  0.87344913],100,1
81,sigmoid,[ 0.29493088  0.2568306 ],[ 0.32   0.235],[ 0.30695444  0.24543081],100,10
81,sigmoid,[ 0.29292929  0.2970297 ],[ 0.29  0.3 ],[ 0.29145729  0.29850746],100,100
81,sigmoid,[ 0.35384615  0.36097561],[ 0.345  0.37 ],[ 0.34936709  0.3654321 ],100,1000
81,sigmoid,[ 0.92265193  0.84931507],[ 0.835  0.93 ],[ 0.87664042  0.88782816],1000,0.001
81,sigmoid,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],1000,0.01
81,sigmoid,[ 0.91534392  0.87203791],[ 0.865  0.92 ],[ 0.88946015  0.89537713],1000,0.1
81,sigmoid,[ 0.87817259  0.86699507],[ 0.865  0.88 ],[ 0.87153652  0.87344913],1000,1
81,sigmoid,[ 0.29493088  0.2568306 ],[ 0.32   0.235],[ 0.30695444  0.24543081],1000,10
81,sigmoid,[ 0.29292929  0.2970297 ],[ 0.29  0.3 ],[ 0.29145729  0.29850746],1000,100
81,sigmoid,[ 0.35384615  0.36097561],[ 0.345  0.37 ],[ 0.34936709  0.3654321 ],1000,1000
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.01,0.001
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.01,0.01
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],0.01,0.1
81,rbf,[ 0.94117647  0.82608696],[ 0.8   0.95],[ 0.86486486  0.88372093],0.01,1
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],0.01,10
81,rbf,[ 0.95683453  0.74329502],[ 0.665  0.97 ],[ 0.78466077  0.84164859],0.01,100
81,rbf,[ 0.52845528  0.83870968],[ 0.975  0.13 ],[ 0.68541301  0.22510823],0.01,1000
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.1,0.001
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],0.1,0.01
81,rbf,[ 0.94117647  0.82608696],[ 0.8   0.95],[ 0.86486486  0.88372093],0.1,0.1
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],0.1,1
81,rbf,[ 0.92021277  0.87264151],[ 0.865  0.925],[ 0.89175258  0.89805825],0.1,10
81,rbf,[ 0.93406593  0.86238532],[ 0.85  0.94],[ 0.89005236  0.89952153],0.1,100
81,rbf,[ 0.76271186  0.87804878],[ 0.9   0.72],[ 0.82568807  0.79120879],0.1,1000
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],1,0.001
81,rbf,[ 0.94117647  0.82608696],[ 0.8   0.95],[ 0.86486486  0.88372093],1,0.01
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],1,0.1
81,rbf,[ 0.91758242  0.84862385],[ 0.835  0.925],[ 0.87434555  0.88516746],1,1
81,rbf,[ 0.92021277  0.87264151],[ 0.865  0.925],[ 0.89175258  0.89805825],1,10
81,rbf,[ 0.92432432  0.86511628],[ 0.855  0.93 ],[ 0.88831169  0.89638554],1,100
81,rbf,[ 0.92121212  0.79574468],[ 0.76   0.935],[ 0.83287671  0.85977011],1,1000
81,rbf,[ 0.94117647  0.82608696],[ 0.8   0.95],[ 0.86486486  0.88372093],10,0.001
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],10,0.01
81,rbf,[ 0.91803279  0.85253456],[ 0.84   0.925],[ 0.8772846   0.88729017],10,0.1
81,rbf,[ 0.91891892  0.86046512],[ 0.85   0.925],[ 0.88311688  0.89156627],10,1
81,rbf,[ 0.92021277  0.87264151],[ 0.865  0.925],[ 0.89175258  0.89805825],10,10
81,rbf,[ 0.90957447  0.86320755],[ 0.855  0.915],[ 0.8814433   0.88834951],10,100
81,rbf,[ 0.9         0.79565217],[ 0.765  0.915],[ 0.82702703  0.85116279],10,1000
81,rbf,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],100,0.001
81,rbf,[ 0.91803279  0.85253456],[ 0.84   0.925],[ 0.8772846   0.88729017],100,0.01
81,rbf,[ 0.91351351  0.85581395],[ 0.845  0.92 ],[ 0.87792208  0.88674699],100,0.1
81,rbf,[ 0.91397849  0.85981308],[ 0.85  0.92],[ 0.88082902  0.88888889],100,1
81,rbf,[ 0.91623037  0.88038278],[ 0.875  0.92 ],[ 0.89514066  0.8997555 ],100,10
81,rbf,[ 0.90217391  0.84259259],[ 0.83  0.91],[ 0.86458333  0.875     ],100,100
81,rbf,[ 0.88823529  0.78695652],[ 0.755  0.905],[ 0.81621622  0.84186047],100,1000
81,rbf,[ 0.91803279  0.85253456],[ 0.84   0.925],[ 0.8772846   0.88729017],1000,0.001
81,rbf,[ 0.91351351  0.85581395],[ 0.845  0.92 ],[ 0.87792208  0.88674699],1000,0.01
81,rbf,[ 0.9273743   0.84615385],[ 0.83   0.935],[ 0.87598945  0.88836105],1000,0.1
81,rbf,[ 0.90625  0.875  ],[ 0.87  0.91],[ 0.8877551   0.89215686],1000,1
81,rbf,[ 0.92021277  0.87264151],[ 0.865  0.925],[ 0.89175258  0.89805825],1000,10
81,rbf,[ 0.87179487  0.85365854],[ 0.85   0.875],[ 0.86075949  0.86419753],1000,100
81,rbf,[ 0.88757396  0.78354978],[ 0.75   0.905],[ 0.81300813  0.83990719],1000,1000
82,linear,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.01
82,linear,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],0.1
82,linear,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],1
82,linear,[ 0.89340102  0.8817734 ],[ 0.88   0.895],[ 0.88664987  0.88833747],10
82,linear,[ 0.88888889  0.88118812],[ 0.88  0.89],[ 0.88442211  0.88557214],100
82,linear,[ 0.88888889  0.88118812],[ 0.88  0.89],[ 0.88442211  0.88557214],1000
82,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.01,0.001
82,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.01,0.01
82,sigmoid,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],0.01,0.1
82,sigmoid,[ 0.93529412  0.82173913],[ 0.795  0.945],[ 0.85945946  0.87906977],0.01,1
82,sigmoid,[ 0.38829787  0.4009434 ],[ 0.365  0.425],[ 0.37628866  0.41262136],0.01,10
82,sigmoid,[ 0.51632047  0.58730159],[ 0.87   0.185],[ 0.64804469  0.28136882],0.01,100
82,sigmoid,[ 0.5  0.5],[ 0.985  0.015],[ 0.66329966  0.02912621],0.01,1000
82,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.1,0.001
82,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.1,0.01
82,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.1,0.1
82,sigmoid,[ 0.92857143  0.85779817],[ 0.845  0.935],[ 0.88481675  0.89473684],0.1,1
82,sigmoid,[ 0.29665072  0.27748691],[ 0.31   0.265],[ 0.30317848  0.27109974],0.1,10
82,sigmoid,[ 0.36758893  0.27210884],[ 0.465  0.2  ],[ 0.41059603  0.23054755],0.1,100
82,sigmoid,[ 0.4591195   0.34146341],[ 0.73  0.14],[ 0.56370656  0.19858156],0.1,1000
82,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],1,0.001
82,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],1,0.01
82,sigmoid,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],1,0.1
82,sigmoid,[ 0.91803279  0.85253456],[ 0.84   0.925],[ 0.8772846   0.88729017],1,1
82,sigmoid,[ 0.28292683  0.27179487],[ 0.29   0.265],[ 0.28641975  0.26835443],1,10
82,sigmoid,[ 0.30927835  0.32038835],[ 0.3   0.33],[ 0.30456853  0.32512315],1,100
82,sigmoid,[ 0.3681592   0.36683417],[ 0.37   0.365],[ 0.36907731  0.36591479],1,1000
82,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],10,0.001
82,sigmoid,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],10,0.01
82,sigmoid,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],10,0.1
82,sigmoid,[ 0.83333333  0.89130435],[ 0.9   0.82],[ 0.86538462  0.85416667],10,1
82,sigmoid,[ 0.27586207  0.26903553],[ 0.28   0.265],[ 0.27791563  0.26700252],10,10
82,sigmoid,[ 0.30526316  0.32380952],[ 0.29  0.34],[ 0.2974359   0.33170732],10,100
82,sigmoid,[ 0.36082474  0.36893204],[ 0.35  0.38],[ 0.35532995  0.37438424],10,1000
82,sigmoid,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],100,0.001
82,sigmoid,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],100,0.01
82,sigmoid,[ 0.89340102  0.8817734 ],[ 0.88   0.895],[ 0.88664987  0.88833747],100,0.1
82,sigmoid,[ 0.82938389  0.86772487],[ 0.875  0.82 ],[ 0.85158151  0.84318766],100,1
82,sigmoid,[ 0.27586207  0.26903553],[ 0.28   0.265],[ 0.27791563  0.26700252],100,10
82,sigmoid,[ 0.30890052  0.32535885],[ 0.295  0.34 ],[ 0.30179028  0.33251834],100,100
82,sigmoid,[ 0.35897436  0.36585366],[ 0.35   0.375],[ 0.35443038  0.37037037],100,1000
82,sigmoid,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],1000,0.001
82,sigmoid,[ 0.89340102  0.8817734 ],[ 0.88   0.895],[ 0.88664987  0.88833747],1000,0.01
82,sigmoid,[ 0.885  0.885],[ 0.885  0.885],[ 0.885  0.885],1000,0.1
82,sigmoid,[ 0.82211538  0.84895833],[ 0.855  0.815],[ 0.83823529  0.83163265],1000,1
82,sigmoid,[ 0.27586207  0.26903553],[ 0.28   0.265],[ 0.27791563  0.26700252],1000,10
82,sigmoid,[ 0.30890052  0.32535885],[ 0.295  0.34 ],[ 0.30179028  0.33251834],1000,100
82,sigmoid,[ 0.35897436  0.36585366],[ 0.35   0.375],[ 0.35443038  0.37037037],1000,1000
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.01,0.001
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.01,0.01
82,rbf,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],0.01,0.1
82,rbf,[ 0.93010753  0.87383178],[ 0.865  0.935],[ 0.89637306  0.90338164],0.01,1
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.01,10
82,rbf,[ 0.94409938  0.79916318],[ 0.76   0.955],[ 0.84210526  0.87015945],0.01,100
82,rbf,[ 0.53168044  0.81081081],[ 0.965  0.15 ],[ 0.68561279  0.25316456],0.01,1000
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.1,0.001
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],0.1,0.01
82,rbf,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.1,0.1
82,rbf,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],0.1,1
82,rbf,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],0.1,10
82,rbf,[ 0.9015544   0.87439614],[ 0.87   0.905],[ 0.88549618  0.88943489],0.1,100
82,rbf,[ 0.90502793  0.8280543 ],[ 0.81   0.915],[ 0.85488127  0.86935867],0.1,1000
82,rbf,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],1,0.001
82,rbf,[ 0.92972973  0.86976744],[ 0.86   0.935],[ 0.89350649  0.90120482],1,0.01
82,rbf,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],1,0.1
82,rbf,[ 0.90769231  0.88780488],[ 0.885  0.91 ],[ 0.89620253  0.89876543],1,1
82,rbf,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],1,10
82,rbf,[ 0.895  0.895],[ 0.895  0.895],[ 0.895  0.895],1,100
82,rbf,[ 0.91176471  0.80434783],[ 0.775  0.925],[ 0.83783784  0.86046512],1,1000
82,rbf,[ 0.92972973  0.86976744],[ 0.86   0.935],[ 0.89350649  0.90120482],10,0.001
82,rbf,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],10,0.01
82,rbf,[ 0.9025641   0.88292683],[ 0.88   0.905],[ 0.89113924  0.89382716],10,0.1
82,rbf,[ 0.89847716  0.88669951],[ 0.885  0.9  ],[ 0.89168766  0.89330025],10,1
82,rbf,[ 0.89054726  0.89447236],[ 0.895  0.89 ],[ 0.89276808  0.89223058],10,10
82,rbf,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],10,100
82,rbf,[ 0.9047619   0.79310345],[ 0.76  0.92],[ 0.82608696  0.85185185],10,1000
82,rbf,[ 0.92513369  0.87323944],[ 0.865  0.93 ],[ 0.89405685  0.90072639],100,0.001
82,rbf,[ 0.9025641   0.88292683],[ 0.88   0.905],[ 0.89113924  0.89382716],100,0.01
82,rbf,[ 0.89285714  0.87745098],[ 0.875  0.895],[ 0.88383838  0.88613861],100,0.1
82,rbf,[ 0.90306122  0.8872549 ],[ 0.885  0.905],[ 0.89393939  0.8960396 ],100,1
82,rbf,[ 0.88613861  0.89393939],[ 0.895  0.885],[ 0.89054726  0.88944724],100,10
82,rbf,[ 0.87309645  0.86206897],[ 0.86   0.875],[ 0.86649874  0.86848635],100,100
82,rbf,[ 0.87931034  0.7920354 ],[ 0.765  0.895],[ 0.81818182  0.84037559],100,1000
82,rbf,[ 0.9025641   0.88292683],[ 0.88   0.905],[ 0.89113924  0.89382716],1000,0.001
82,rbf,[ 0.88888889  0.88118812],[ 0.88  0.89],[ 0.88442211  0.88557214],1000,0.01
82,rbf,[ 0.89393939  0.88613861],[ 0.885  0.895],[ 0.88944724  0.89054726],1000,0.1
82,rbf,[ 0.89393939  0.88613861],[ 0.885  0.895],[ 0.88944724  0.89054726],1000,1
82,rbf,[ 0.88442211  0.88059701],[ 0.88   0.885],[ 0.88220551  0.88279302],1000,10
